source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Cranial neural crest,Endothelial progenitor,5.233665350073126,-0.30080474988301553,-6.078452420580497,,0.0,147,173
Cranial neural crest,Extraembryonic mesoderm,5.408659146676019,-0.1148526607300342,-2.7241439034583674,,0.0,147,231
Cranial neural crest,First heart field,5.3264024672487,-0.16782600335358477,-4.460985384309998,,0.0,147,274
Cranial neural crest,Forebrain,5.708471825701901,0.025773991497341164,0.8661280268907637,,0.35,147,551
Cranial neural crest,Gut,4.95922807689246,-0.3841053653079056,-8.3606161298644,,0.0,147,220
Cranial neural crest,Hindbrain,5.892731597573693,0.2178631835167364,6.230551371707981,,0.0,147,354
Cranial neural crest,Intermediate mesoderm,5.744482771462585,0.10461916019391282,2.9303104380323792,,0.01,147,303
Cranial neural crest,Juxtacardiac field,5.018485551918118,-0.3006885852201471,-5.085695621966615,,0.0,147,96
Cranial neural crest,Lateral plate mesoderm,5.77241991027342,0.09792383061202603,3.501530657809018,,0.0,147,633
Cranial neural crest,Midbrain,5.880396421013918,0.15212195655358762,4.437984278412925,,0.0,147,628
Cranial neural crest,Nascent somite,5.491762155546701,-0.15480867369015705,-4.798032029873451,,0.0,147,578
Cranial neural crest,Notochord,4.851549871677285,-0.36285798686328263,-4.648015602593118,,0.0,147,47
Cranial neural crest,Prechordal plate,4.476970946148791,-0.2880872024276675,-2.741527881789372,,0.0,147,19
Cranial neural crest,Presomitic mesoderm,5.538290531081882,-0.10799137326200192,-2.864706468974973,,0.0,147,315
Cranial neural crest,Primitive streak,5.661090799499449,0.12888757303763043,2.91506787210279,,0.0,147,160
Cranial neural crest,Second heart field,5.278193988378389,-0.19404082415465762,-4.17998332649513,,0.0,147,226
Cranial neural crest,Spinal cord,5.900459113953183,0.08774441304544034,2.868094597240555,,0.0,147,911
Cranial neural crest,Surface ectoderm,6.126996945722226,0.5732315882722858,16.10655098716649,,0.0,147,464
Endothelial progenitor,Endothelial progenitor,8.0,0.0,0.0,0.0,1.0,416,416
Endothelial progenitor,Extraembryonic mesoderm,5.908116273284961,0.2065977399762889,5.081473565693721,0.006377213209715453,0.0,416,713
Endothelial progenitor,First heart field,5.689780107261437,0.36368088124565023,6.320032240490298,0.0024187402612855023,0.0,416,429
Endothelial progenitor,Forebrain,5.675871368706761,-0.19866892210782972,-5.524106181828178,0.001436071630901051,0.0,416,1586
Endothelial progenitor,Gut,5.565934203222814,0.05744454782805223,0.9879332872718797,0.004275086676538436,0.79,416,610
Endothelial progenitor,Hindbrain,5.603060553962165,-0.2431470637053049,-6.978529110628298,0.0011982414556073653,0.0,416,985
Endothelial progenitor,Intermediate mesoderm,5.597076861931105,-0.1522630958700928,-3.9156559323634235,0.004251164114554522,0.02,416,709
Endothelial progenitor,Juxtacardiac field,5.5053216467046555,0.32953931892067434,3.411898514476763,0.020004322875749977,0.06,416,126
Endothelial progenitor,Lateral plate mesoderm,5.970417929456853,0.19221916991628815,4.981197235826992,0.008275736622528519,0.01,416,1118
Endothelial progenitor,Midbrain,5.562437513553952,-0.2356866649000433,-7.315014158096957,0.00032360589947990715,0.0,337,1053
Endothelial progenitor,Nascent somite,5.839473917269899,0.06108711210145431,2.661723197081651,0.020166162044111837,0.04,416,1211
Endothelial progenitor,Notochord,5.3420979708458605,0.07063000260796641,0.8711980134238471,0.0081251562338679,0.97,416,117
Endothelial progenitor,Prechordal plate,4.7877408114794235,-0.09105548764758946,-0.8026961701861003,0.049890690338804174,0.28,416,42
Endothelial progenitor,Presomitic mesoderm,5.70488247656106,-0.11187847023326292,-3.0558955732650177,0.0012173914632728432,0.03,416,955
Endothelial progenitor,Primitive streak,5.41501585761641,-0.22272661908106026,-4.5182975855813545,0.002307522979186925,0.0,416,426
Endothelial progenitor,Second heart field,6.060475746206639,0.4078642796829464,9.870881197316617,0.01602834598916493,0.0,416,681
Endothelial progenitor,Spinal cord,5.727535289930196,-0.21372585779363393,-7.474708980994699,0.0009745776955723078,0.0,416,2012
Endothelial progenitor,Surface ectoderm,5.632220586701833,-0.14064053572911117,-3.854111527511759,0.0022626634552987096,0.04,416,1199
Extraembryonic mesoderm,Extraembryonic mesoderm,8.0,-2.9605947323337506e-16,-2.9605684372037913e-06,2.6295363507367063e-31,1.0,713,713
Extraembryonic mesoderm,First heart field,5.597979124214895,0.23375425961819474,4.262440245270604,0.01660220212997666,0.01,713,429
Extraembryonic mesoderm,Forebrain,5.735836453590483,-0.1781575719479432,-6.6715433341663735,0.000260632507416076,0.0,713,1586
Extraembryonic mesoderm,Gut,5.468016398292168,-0.07936397818359738,-1.9186385570256397,0.023534915898420043,0.13,713,610
Extraembryonic mesoderm,Hindbrain,5.66640572098283,-0.21722013547292404,-7.075809787972919,1.6880024109204848e-05,0.0,713,985
Extraembryonic mesoderm,Intermediate mesoderm,5.687453224458892,-0.10256825003477783,-3.2209992672135805,0.007420793770168473,0.16,713,709
Extraembryonic mesoderm,Juxtacardiac field,5.498252351277043,0.28101787062167166,4.188325558656463,0.01176944956502979,0.23,713,126
Extraembryonic mesoderm,Lateral plate mesoderm,6.05923036547934,0.24124427266825332,7.94448355485322,0.006263151606011712,0.0,713,1118
Extraembryonic mesoderm,Midbrain,5.538706822807716,-0.23548237011441575,-8.821832919703557,0.003154242027297553,0.0,450,1053
Extraembryonic mesoderm,Nascent somite,5.7217717859246,-0.09182395777443375,-3.2094780770072546,0.0013849671389002563,0.02,713,1211
Extraembryonic mesoderm,Notochord,5.204335785049388,-0.09131246447187309,-1.1316204620757297,0.021583575281344802,0.3,713,117
Extraembryonic mesoderm,Prechordal plate,4.8980801596636185,-0.015648287195423844,-0.15410866113668428,0.03318530252831042,0.69,713,42
Extraembryonic mesoderm,Presomitic mesoderm,5.676321260733847,-0.1773439994974074,-6.524377899066991,0.0015026505110138956,0.0,713,955
Extraembryonic mesoderm,Primitive streak,5.735240575479473,0.05728577183841536,0.857278821935747,0.012679563078453013,0.08,713,426
Extraembryonic mesoderm,Second heart field,5.8506926141380164,0.16183416639678624,4.633524071289558,0.005287856461025577,0.01,713,681
Extraembryonic mesoderm,Spinal cord,5.723203706286339,-0.2539776560944261,-10.447345150258164,0.002724069640567046,0.0,713,2012
Extraembryonic mesoderm,Surface ectoderm,5.873864025252328,0.0643973618843366,1.9012897555256962,0.009344544437751064,0.29,713,1199
First heart field,First heart field,7.999999999999999,-1.1842378929335002e-15,-1.1841958218465536e-05,4.20725816117873e-30,1.0,429,429
First heart field,Forebrain,5.390071905727481,-0.1477757228343215,-3.624081244019848,0.0025417076338654586,0.11,429,1586
First heart field,Gut,5.482892514348052,0.3091291824394015,5.263146945509478,0.020803738021131005,0.0,429,610
First heart field,Hindbrain,5.359399960579523,-0.1515494241385221,-4.230298505203237,0.0035257515752022046,0.44,429,985
First heart field,Intermediate mesoderm,5.203264478604835,-0.21150815473358472,-4.1861021804539105,0.005521527178387832,0.01,429,709
First heart field,Juxtacardiac field,5.705880576659934,0.8677538690022709,9.442783756455592,0.045864096417201086,0.01,429,126
First heart field,Lateral plate mesoderm,5.353685162476165,-0.08278363594627407,-1.9041939918703834,0.0060665125678985915,0.66,429,1118
First heart field,Midbrain,5.511883370221616,-0.1816014021114869,-6.395889673757522,0.0012871020270847858,0.0,420,1053
First heart field,Nascent somite,5.462967451351854,0.02513054867973589,-0.8143115049845219,0.02277895630592515,0.17,429,1211
First heart field,Notochord,5.118146950552666,0.18956366629419583,1.7796310291477748,0.006256353717695977,0.25,429,117
First heart field,Prechordal plate,4.553810499245847,0.014771953124610585,-0.2732081793410291,0.056618902712722324,0.68,429,42
First heart field,Presomitic mesoderm,5.409849242752272,-0.06593045029708122,-1.964772677312207,0.002045906778377416,0.86,429,955
First heart field,Primitive streak,4.9852859425436415,-0.3129512331537813,-4.130103071509212,0.04252368822028023,0.02,429,426
First heart field,Second heart field,6.157210877720974,0.8479093970274191,15.376167845710105,0.0429938766617846,0.0,429,681
First heart field,Spinal cord,5.44670055902904,-0.15513654309554425,-4.897335127418258,0.0049545845561515915,0.44,429,2012
First heart field,Surface ectoderm,5.188881144960325,-0.23696983345046232,-5.13227655103086,0.016589345023847162,0.0,429,1199
Forebrain,Forebrain,8.000000000000002,1.1842378929335002e-15,1.1841958218465536e-05,4.20725816117873e-30,1.0,1586,1586
Forebrain,Gut,5.574479131772328,-0.14962956825379128,-5.085244233993381,0.0028236308836285294,0.0,1586,610
Forebrain,Hindbrain,6.427721538371316,0.3688808886145611,15.88309754348431,0.010945895216216929,0.0,1586,985
Forebrain,Intermediate mesoderm,5.928815943900019,-0.03684818186908748,-1.6762507904090318,0.006093207573697984,0.25,1586,709
Forebrain,Juxtacardiac field,5.162860714928302,-0.21640101462918673,-3.4619425582058425,0.008708434454285919,0.11,1586,126
Forebrain,Lateral plate mesoderm,5.859526619892421,-0.13240592235584595,-5.828393047604035,0.0001497725259063687,0.0,1586,1118
