source,target,value,norm_value,z_score,norm_value_var,p_value,source_n,target_n
Amniotic ectoderm,Splanchnic mesoderm (cardiopulmonary),4.557588222502084,0.10091572620322609,0.7353843731338255,0.010830478615446587,0.96,317,23
Amniotic ectoderm,Splanchnic mesoderm (septum transversum),5.29115127201937,0.2679975027782264,3.2824788917153924,0.010330154020490055,0.18,317,154
Amniotic ectoderm,Surface ectoderm (anterior),6.077938566356505,0.747663554294561,15.667614098640707,0.019889892215967025,0.0,317,693
Amniotic ectoderm,Surface ectoderm (posterior),6.095966860243974,0.7779431358284992,11.988877343366141,0.09023373287803484,0.0,317,669
Amniotic ectoderm,Telencephalon (dorsal),5.453989669640305,-0.27467854420827553,-6.226667872911411,0.003958928797361502,0.0,317,4490
Amniotic ectoderm,Trunk neural crest,4.291282222625508,-0.13992777636262485,-0.6182145207256565,0.11546392809276157,0.29,317,22
Amniotic ectoderm,Vagal neural crest,5.069233954897135,-0.07307808303590531,-2.6142367977840966,0.09918828542237328,0.64,317,176
Anterior mesoderm,Anterior mesoderm,8.5,0.0,0.0,0.0,1.0,667,667
Anterior mesoderm,Arterial endothelial cell,5.504099535581257,0.139692202593797,1.166047072561199,0.05210246236380467,0.26,667,149
Anterior mesoderm,Atria,5.233733682350848,0.04226192915837975,0.6362071190656411,0.009612390627256535,0.95,667,92
Anterior mesoderm,Atrioventricular canal,5.422639586954328,0.030708356640675543,-0.07480429927323624,0.02405299107652072,0.93,667,211
Anterior mesoderm,Axial progenitor,5.759422639027097,-0.1510011905160494,-4.961516382365118,0.0003387468145404271,0.0,667,1269
Anterior mesoderm,Cranial neural crest (anterior),5.74030842853342,-0.15968229818897348,-5.5160586152581965,0.002278709089786195,0.02,667,3191
Anterior mesoderm,Cranial neural crest (posterior),5.59031470191698,-0.03824027282700785,-0.9618150445966774,0.009942175423945999,0.98,667,476
Anterior mesoderm,Dermomyotome,5.9568376972190515,0.013659650075586486,0.37865597461341105,0.0009378974973143556,0.48,667,2561
Anterior mesoderm,Diencephalon,5.39040933606736,-0.07088023584912435,-1.2076233956492315,0.002042404647413645,0.74,667,169
Anterior mesoderm,Endocardial cell,5.3759746198202665,0.007438082348088848,0.3883138759582268,0.005337625989851683,0.87,667,151
Anterior mesoderm,Endothelial cell,5.185430656983908,-0.026733894467326397,-0.10386115680874619,0.0037250903512446474,0.98,667,99
Anterior mesoderm,Endothelial progenitor,6.30266303009149,0.3806649522001096,10.876054459573218,0.002210653675968645,0.0,667,1091
Anterior mesoderm,Epibranchial placode,5.315663380248551,-0.11647586607607903,-2.8124733987768393,0.007611875683007379,0.82,667,330
Anterior mesoderm,Extraembryonic mesoderm,5.501634657337635,0.005996942093431971,-0.3435622339490824,0.005178252923301905,0.46,667,556
Anterior mesoderm,Eye field,5.461874967594767,0.0039163780077826615,-0.3304279067787956,0.014775592523618807,0.47,667,146
